patentkey,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
26,0.017734522036153742,0.03752301897223828,0.017734522036153742,0.020716494335125294,0.24525651341867502,0.048493574593362634,0.044745941595677886,0.00339080803838154,0.031190360295831724,0.02097815492395658,0.029461067353136233,0.004682088194141648,0.002375003093907521,0.0036171663179873324,0.011782538899192936,0.00351892256157143,0.002640098016280424,0.054991764709899985,0.007968670546132142,0.015013989873173775,0.0453012980470507,0.01310811463236664,0.0016269051390972685,0.009104095752839004,0.005929738405726031,0.018284987627308784,0.9999999999999994,0.028611987894404535,0.0031198631708647855,0.006824749820107851,0.042759196762978666,0.00957267889230824,0.2792669659367993,0.0012529266986871384,0.055007023852912854,0.0057002104896773445,0.05140394424731587,0.005863663664967997,0.03148379040870813,0.01176329961792094,0.005127335146935913,0.00453901934298288,0.007306223904915584,0.005814332575491084,0.00660298308269242,0.00695452516313821,0.26205668022533435,0.043549203127609626,0.026121258117466847,0.01754361481680805,0.005977597604125631,0.07287376592338218,0.028471266810733475,0.011791474898811879,0.0036800913229529655,0.02477597470068548,0.023452984049987875,0.007899817218440103,0.0244619267295272,0.04461216367695423,0.017464538714869873,0.02968162033229426,0.0360889646689939,0.020430970430090435,0.05573757056509797,0.02743247156194258,0.018523124679783596,0.011134063006028044,0.026521535109377388,0.05917222218783651,0.0069364480132884905,0.012623724812266077,0.019393588599380392,0.005374299598270456,0.02095720552933654,0.09110436909467519,0.0040627302718823114,0.006068735442154565,0.05392413554966946,0.012510713168322342,0.006021526664387778,0.00208736997496172,0.0060548683367438304,0.014808725898369311,0.039014627088965956,0.003556504392464031,0.012060182202948475,0.03367365046843779,0.005514539849100327,0.01168310345644559,0.008462078500134234,0.007307028671947486,0.10500990391206053,0.0673554674958881,0.01389776786774998,0.049010445611447975,0.01956426236520856,0.0030169654145227294,0.0028742172735366557,0.035273635794969685
27,0.0470904853379069,0.016062985588071024,0.0470904853379069,0.0337690844593364,0.14098898453164216,0.024463351757992063,0.0705007821681811,0.023017026668974382,0.006980499438674464,0.006234900493979789,0.03860518544746951,0.006882890847861574,0.027552855905219883,0.15522122260753823,0.0750581533291346,0.021592172159684665,0.09269396357607322,0.021258151623881737,0.027829228660695215,0.006312637194811958,0.03756045211655207,0.005083543038032749,0.10718231213127892,0.018056803393153756,0.037911327326257946,0.03240348312483281,0.028611987894404535,1.0,0.10370057654841341,0.029353890947481722,0.06936974467639626,0.2160744397130525,0.2093237196765794,0.023936175585558817,0.013566438414393655,0.029133506790757782,0.0036492233366847166,0.015259128100325836,0.027870523541967215,0.036285021828210466,0.017993356500024715,0.019897868561545982,0.056644460087861906,0.04869236131894716,0.024868176149739272,0.010032085771382983,0.02286973164083166,0.07025459818790476,0.025634341980896664,0.027678611182859747,0.022108965615231794,0.020647953129389267,0.023250252802902997,0.030341548133947287,0.002781951064014585,0.013565632588499816,0.03384996489676311,0.043754208574098626,0.008706856031860881,0.016765489600777138,0.08585167880596446,0.04268313772771627,0.01881212743162449,0.01922861592602137,0.008220717926678315,0.04579057625352328,0.04109981661244554,0.010322544642512786,0.021018093878018083,0.010026876628671513,0.008546343014401391,0.027487580827582004,0.06333840903712046,0.033543006747846354,0.07258279101602147,0.024882409656955977,0.0221060612135931,0.06548943966613528,0.015324285476954707,0.018905816241669933,0.007441386475906015,0.002407873173921881,0.05492970051978907,0.0632295009528272,0.016818750413262987,0.1380810124457854,0.026177290428375164,0.03182452631648477,0.010335104940319341,0.06498198680790584,0.029677701097811957,0.04419704669065168,0.006074704671956284,0.01452183175397552,0.0129711400873282,0.008915844899139115,0.010425822074035635,0.007442820264627224,0.12210978213234921,0.0058887350029330305
28,0.0014596783183028954,0.0,0.0014596783183028954,0.0012066793280290902,0.01314253762094113,0.009803437673175607,0.0,0.0016987677473568744,0.00373617811101773,0.0009809378841775208,0.006513811415268901,0.003107174704015378,0.008274096855462784,0.001429626396709167,0.05532153592971287,0.0031118978531990936,0.07756711494787193,0.0,0.00827395640339102,0.004436796056543879,0.01656256966020096,0.0,0.5842871517848524,0.025518928246988495,0.10685577287844844,0.0039594948693166074,0.0031198631708647855,0.10370057654841341,0.9999999999999997,0.00853424029880638,0.01236450375343642,0.004949390234859633,0.0022898749763185676,0.009733395400181529,0.03062689038029877,0.004874845480629136,0.00467224523940599,0.003605861828232805,0.041884028760994826,0.020448072642121007,0.0014560896024133933,0.0,0.0011165797476974338,0.09993745631819832,0.02552897922966021,0.02347718573912391,0.008381510940458525,0.034501413923424935,0.004934939811702675,0.006716103587221294,0.0015097423140809087,0.0,0.251604291409346,0.027909364192589034,0.0,0.00233898023083758,0.0,0.015912432724824326,0.003889795861346158,0.0,0.019945575110360256,0.005389007407654927,0.005493539621761899,0.014742124694471108,0.0,0.012386952400368977,0.0,0.01023627020518366,0.0023000931785153267,0.0011612320750255033,0.0,0.0014095845744974236,0.005040867834883942,0.0,0.0,0.0038502387025560036,0.0008489895909250856,0.029704650060367644,0.0,0.0029524279933951627,0.0027280942139689137,0.0,0.39292572810866405,0.0,0.0,0.15518335234630748,0.001795040455252858,0.0,0.0017220382327171409,0.01362011615113983,0.001101836667692265,0.007925930864234867,0.0,0.006164216004875601,0.002973677452414435,0.003522291105655101,0.012980973868413107,0.0010521749839462115,0.017104510759275236,0.006830594236770943
29,0.010951113293738194,0.03527450888813108,0.010951113293738194,0.010238206413840224,0.07465071799378017,0.008032993022267001,0.0547006912044634,0.002864101345490964,0.05025931644518506,0.005221730789079693,0.025316759381612028,0.0014847221912059599,0.0023191259324733746,0.06622048634304384,0.03400062497725327,0.004090867135241556,0.039094003775056105,0.015084027953598464,0.9908357388671506,0.020414918725409816,0.021351382377541216,0.002703246275376723,0.006842363341287746,0.030649960084453018,0.005431895031641721,0.00593680450579879,0.006824749820107851,0.029353890947481722,0.00853424029880638,1.0,0.03309594694820386,0.02554387758011005,0.022402893284702286,0.0005839054885645808,0.049992575262914334,0.6281743401231776,0.039232696524779107,0.002916870638095744,0.00506620348882345,0.4686134434760606,0.003142962466992442,0.02127951742756318,0.01661442547556351,0.011988985306546062,0.010945470092492736,0.013884132928477788,0.008697601275929643,0.011970642347128104,0.008213031857421787,0.016783150394193584,0.003463041375291298,0.0042177919312295035,0.013736486721782999,0.06755998132426419,0.021514095819140273,0.1364209094430515,0.0008589297526589994,0.016519319355539998,0.004105838711407791,0.05367783761841889,0.02007319716819117,0.006689710428072621,0.019941127601970834,0.07694227261431047,0.13071499459174576,0.014152249687044588,0.004240557315994391,0.008554528908957556,0.01207218201041053,0.014908081391834893,0.002299386707536295,0.015805610692886364,0.012257033504290879,0.005199870007918406,0.03494162911705367,0.015769086445834992,0.010386051539865278,0.010581188402159838,0.006410783028221574,0.01065682743639492,0.006647799239163618,0.0031656424631992743,0.0044578716877121905,0.007671960013341916,0.03540471821019646,0.007542537892279777,0.008375695615006333,0.06933265172010843,0.0027902058087972744,0.03537609556684279,0.011606298429466477,0.01684155322223424,0.03790325653180877,0.07921173008976612,0.09777017872377897,0.004953139193269702,0.009485253320297092,0.004140203502592919,0.015783998378932306,0.004107589324506179
30,0.2648753231680994,0.020789667615651628,0.2648753231680994,0.02666857620113249,0.017627742731351773,0.031481003869220016,0.02661899951792742,0.009471054516696838,0.07039245293207468,0.02592914404700714,0.029710635660514767,0.050326170787955746,0.004657226203760436,0.025808479384944526,0.028710672316755875,0.01021926945820922,0.018928660241545905,0.04096068574759717,0.03374195247225087,0.04410225846427656,0.016738766336964007,0.030523971972780117,0.006356759610784022,0.028311877915860987,0.005418788111298005,0.05168856231173253,0.042759196762978666,0.06936974467639626,0.01236450375343642,0.03309594694820386,1.0000000000000002,0.02108404436772074,0.01636399952156742,0.024431825499887892,0.016410212604015883,0.009447360750057763,0.15561581961784876,0.021083936395181448,0.04463950959851697,0.008432834605254548,0.028234036890394155,0.0445476222723382,0.018265562816653112,0.02710486609478327,0.024959237687278164,0.00691079836378567,0.022366482463365332,0.02803152001548749,0.00972352820528685,0.012420240014111485,0.024250432428957882,0.058248354650800215,0.04399813726871856,0.005116547069506771,0.009397650649949471,0.005644610522413466,0.08457172257799611,0.023686373757474045,0.034738262873599116,0.003921835006634906,0.03914038886345064,0.1253548795260508,0.10574189402477795,0.0313983728361051,0.008829779482285739,0.02286894709744896,0.04414182619625426,0.023043848075403713,0.010944340800943858,0.012095370194264635,0.039695627326707394,0.18693909248654123,0.009377579415168775,0.004260064467026837,0.03394536706059648,0.1661549008784932,0.0051989311699643746,0.013304669034169473,0.0022472641335564104,0.026838273824956013,0.010521374930563905,0.010651971851360761,0.0228748513460809,0.05101717135664663,0.022584059144373152,0.008860546237102208,0.024265284228826706,0.0366979291212191,0.0011237855310451076,0.01951525028710971,0.12866714534601834,0.016712902679881,0.018426091238868268,0.017538997318431667,0.00737140283356417,0.02570423116611081,0.051508920932865375,0.016093100555557002,0.011120727160402116,0.006410106879523673
31,0.03087120112810153,0.02854227765637517,0.03087120112810153,0.022120763729976928,0.0182100017894993,0.0390596962978086,0.029980635761709926,0.011161938306311679,0.019480084448688973,0.010604179330026768,0.08554841085394871,0.012297979356259871,0.003240633482014126,0.07000497299012978,0.038204515886969104,0.011060559825956766,0.0740748774213137,0.026180594708255185,0.02292882041648378,0.0035596748038659227,0.045569054693288896,0.00308876600842545,0.01052926507172727,0.04904720347774458,0.009420407793528884,0.04275247630569398,0.00957267889230824,0.2160744397130525,0.004949390234859633,0.02554387758011005,0.02108404436772074,0.9999999999999998,0.05550067945511124,0.010971331506857506,0.019362060809673128,0.05007172510029425,0.0071910837821555305,0.18899523832354106,0.028361470349346857,0.02889264833222953,0.02671093289892918,0.03434079921798396,0.08014281345412155,0.08605736188540593,0.030388759480330936,0.02462705327007191,0.029481268352613752,0.03553513216978841,0.02373446432366697,0.11186754822876155,0.025983421150453677,0.012310533084590517,0.038483524807790194,0.016694810507232875,0.003384946161210765,0.011320093396567303,0.05724543567791919,0.09300731239924348,0.014268400166715179,0.029626916657087624,0.1700327766965115,0.021603231184683498,0.02900047927396049,0.031734818945615466,0.02063110490598491,0.07068255527184336,0.028687510702370946,0.02272215032571033,0.05414245628848974,0.01713470767610185,0.007705449949901648,0.03823033140222802,0.0563824269626178,0.01266189019108854,0.0474981264746625,0.034988317580671585,0.04947286321654675,0.021856375461259042,0.018013852428280554,0.034086674774611615,0.050166823735064724,0.010068627603966901,0.18255088343556788,0.00858150465001794,0.030342502675039244,0.030394079643787313,0.04450350110710119,0.03280689014718033,0.008992243962613475,0.06761607455766327,0.04061788129278818,0.06898021136555288,0.008801408741187419,0.0075011790769871755,0.024452219755705946,0.03364816486753102,0.021533397402502822,0.041714737242042575,0.020203062249233614,0.014024682002516314
32,0.016366010725225637,0.08163823542696297,0.016366010725225637,0.06889146740597797,0.4615068656505882,0.21564323784946293,0.09291788539105907,0.0037136403681779324,0.024364179198827017,0.009164722793801074,0.01628377395714237,0.01857927114311111,0.0016494810880523362,0.02298039410190845,0.015122821614165897,0.0032941268703076216,0.057837476441684736,0.06837206776301978,0.01985058583430243,0.02897504182659609,0.048629403458692017,0.011647531877909503,0.003485102186557737,0.03139684068483278,0.004138933587281554,0.06433413653274511,0.2792669659367993,0.2093237196765794,0.0022898749763185676,0.022402893284702286,0.01636399952156742,0.05550067945511124,1.0000000000000004,0.007957946624511228,0.06501325452480604,0.0667277039536878,0.08369185657197864,0.031194305948536876,0.10881464849669205,0.0225172611824308,0.011077510798976552,0.02989134776366463,0.08063742822705619,0.03558729562153347,0.03057596902512044,0.017761143961164932,0.027261013070000954,0.041306857363240926,0.028012511388109586,0.04976927607577897,0.017813745861605015,0.24605265291470052,0.05043132978173507,0.005043418536422041,0.015593189461438124,0.009084506109116512,0.11429150766219007,0.03922148912165991,0.02487491367867175,0.009237626132367966,0.0705588082160355,0.022570797919833997,0.08521245495908152,0.05835750940824044,0.0078050654598463415,0.058481587895829426,0.034793260038480774,0.03145796209556536,0.03637225252643141,0.30647875815365183,0.007045525691105705,0.030421171877964018,0.07713858415030733,0.011662749632227423,0.017313013900641067,0.08734950907376053,0.04263464817581377,0.020474939944660115,0.09556846025377612,0.048919161398691735,0.00826378426455532,0.01796447179240269,0.008480897349433858,0.11371516001591431,0.08050379257918273,0.02517612672115502,0.025705378349210488,0.15837367847323391,0.03375432833907721,0.06336247863304445,0.06566660154343129,0.07640532104976064,0.0649325543054607,0.09352915994727265,0.03363847107026156,0.09239999775573995,0.035750986842628424,0.011357798525684769,0.12973911868082777,0.015669896784929718
33,0.008511314687293261,0.008152845950318292,0.008511314687293261,0.020600055613129924,0.0040881503131726645,0.009188761266219486,0.004041567868612751,0.04800390102613997,0.011155219657357864,0.007118876309776688,0.012953907130458695,0.0028659089030046805,0.024962357957962988,0.018205184441798302,0.044229019150339124,0.04153062919243713,0.16185746134312698,0.03855302455278783,0.0008915461321262197,0.039788442451034044,0.002131133249344329,0.022372347775424944,0.005150598075378082,0.35387389112370665,0.0012121096513723884,0.01848531623362324,0.0012529266986871384,0.023936175585558817,0.009733395400181529,0.0005839054885645808,0.024431825499887892,0.010971331506857506,0.007957946624511228,1.0,0.0073022098284076095,0.0017018730564745108,0.01977246116656377,0.018879586037745245,0.019792296950004354,0.00506148335048669,0.01072146441327571,0.03161827770846197,0.003097489902900639,0.02664370400455996,0.008522640608963778,0.001258104953530435,0.0030936839130705994,0.0055104693710330875,0.002816723935387143,0.020364207129328432,0.0051219068084081346,0.056771109356702654,0.010907042970979901,0.017415583500946113,0.12254019710498473,0.006626911065344,0.012044821533102884,0.016112517671251905,0.020382245516627095,0.001230545957336997,0.012067322789122396,0.03131677894233512,0.007007948789872646,0.0607026806366911,0.0019830658031380816,0.03310635111913587,0.017861080010741145,0.028064068189678826,0.013979127993012134,0.005217912152224417,0.01703285439201224,0.00678580710585472,0.00468735407663772,0.003316609430831387,0.0014222567158737095,0.010517302303143461,0.008405453206808832,0.01854383512036481,0.008880851039300273,0.04889077987639806,0.020742499156442842,0.0025741621259453363,0.03256319134613976,0.019344885495877127,0.012639782512917672,0.007374084583108818,0.023560787284938194,0.017320594955138283,0.005231697907231448,0.0014751054999923713,0.01349612227718793,0.011376187254478844,0.018884450298888335,0.04379902334558837,0.0018124055871343372,0.03485180961235466,0.03932933230905042,0.004197429187382663,0.05494802550340933,0.002380408385844353
34,0.004404104095376609,0.10056553199639796,0.004404104095376609,0.03245209550024625,0.057035411525800335,0.05307920597437518,0.11351710387982569,0.009187141378629582,0.08046312265472357,0.012919557934096038,0.007475614977884105,0.013307201555976249,0.004656488410025944,0.02492504905574911,0.16950220524464493,0.00971220996408414,0.11099250928397748,0.03084362684203959,0.03876868835177812,0.01579004950223189,0.03590277411516391,0.015089941295474418,0.0,0.09657290893062767,0.0066091270920017944,0.0890983273772719,0.055007023852912854,0.013566438414393655,0.03062689038029877,0.049992575262914334,0.016410212604015883,0.019362060809673128,0.06501325452480604,0.0073022098284076095,1.0000000000000004,0.02558441225520943,0.023734756277009494,0.004516037477673601,0.004918490420924663,0.03931068227057669,0.017073417830093484,0.01153287680131894,0.017349894915346373,0.025273002910998578,0.00988479935317008,0.008482049999075618,0.0068586155535561785,0.025760587804450785,0.03102780425757904,0.010833252452496568,0.023242101213613406,0.059696024008731086,0.025118513780062246,0.27255316980179073,0.010603749600195526,0.009071001345380062,0.0953880554587843,0.027341735899833762,0.0595786127076818,0.20407195631817096,0.018744972203512525,0.020776440923687918,0.031735000539755316,0.028355109994076554,0.09879782576010382,0.029343827055558134,0.036853919948200003,0.03401031866717612,0.012937199440914473,0.10145116257807055,0.0077980895520965475,0.024797210969936357,0.013692492697227474,0.01084488883789344,0.011057616183572582,0.020122394013157692,0.007064369037017369,0.016967537057283953,0.04923533989687462,0.01693457503384115,0.01583591181427523,0.015931301395678187,0.009072763761034577,0.029599969948559787,0.0964268609151121,0.00746252049944415,0.02054862234284896,0.12204977578776688,0.031679109023165224,0.06044754794904941,0.02224782540450354,0.015024306971606179,0.14951703741837044,0.00918139919064186,0.13700395547177013,0.057222634312173545,0.05053516432114271,0.07136533722923763,0.07008722957709504,0.008178043929733557
35,0.017368743863978874,0.016041122244126706,0.017368743863978874,0.009314289505730988,0.1047639370047846,0.0317026654377562,0.02483996917267588,0.0017221623039724342,0.012863002955538737,0.0021808442760518436,0.008279562782254049,0.0010869455755868544,0.0009875463603872862,0.008553676340495309,0.017347939197023,0.002627809606943275,0.07211994788473393,0.013001337237458645,0.5926544950983813,0.011402146247834317,0.026812517115234323,0.002047284650010108,0.00520863478675207,0.04767146978210547,0.01200673817332185,0.014468034170701628,0.0057002104896773445,0.029133506790757782,0.004874845480629136,0.6281743401231776,0.009447360750057763,0.05007172510029425,0.0667277039536878,0.0017018730564745108,0.02558441225520943,1.0000000000000004,0.010181417694996874,0.016600155912065345,0.027707959008015672,0.34095938107471363,0.0063746897199772464,0.0841215225583771,0.07212440709911311,0.03941617272930238,0.024335758653239566,0.059015641379468645,0.01605812734549035,0.03587487179617946,0.009781547516280527,0.05669926772919868,0.005622737022880641,0.0011237519600274053,0.004721130489438743,0.03208258286406751,0.008763733322257737,0.004263463545676065,0.019017287611986514,0.03319364719293564,0.003845252383705752,0.01987274736551539,0.0651146807534064,0.007015191113453445,0.03385937942155827,0.006648929447012017,0.08191631323798856,0.047873971793714366,0.009741966264364132,0.006150887779886611,0.038703532508714014,0.003378170435847436,0.0010727188753767924,0.014027709767266392,0.06742328285956002,0.016840815768654777,0.012924310169117263,0.025291402737692918,0.043943959282711956,0.018352827368067638,0.012067287713758812,0.03799179948615405,0.013239911182698117,0.0022210985744079365,0.0022219126772768045,0.00647114481857629,0.017685707295366837,0.026035582900536768,0.056958735001009196,0.016547702860696588,0.009263510113333213,0.06392504567767436,0.09045074535679802,0.06817836855982548,0.024098031735717295,0.017810840424020594,0.098610041343718,0.010710946266943942,0.003146489379799494,0.009573735342475671,0.010604912049533913,0.005566197553497033
36,0.2998350459700204,0.009313848506372052,0.2998350459700204,0.06680065996860013,0.04566825001424638,0.12694181629439102,0.13103492584913348,0.006945584194661047,0.03281748867418317,0.008316882564807506,0.022642700406977717,0.021493930219036526,0.003653667279378176,0.009549627701717774,0.0013281217907761696,0.008100353308871879,0.006736672085272965,0.06517952606225423,0.04020050445311306,0.023846434209302138,0.012327034585511591,0.010993724408925282,0.0,0.0013108567053021765,0.0,0.01155322352553266,0.05140394424731587,0.0036492233366847166,0.00467224523940599,0.039232696524779107,0.15561581961784876,0.0071910837821555305,0.08369185657197864,0.01977246116656377,0.023734756277009494,0.010181417694996874,1.0000000000000004,0.0048430520315748665,0.02066538411551912,0.04350056274411334,0.0,0.010291280553700828,0.009598011881538904,0.0,0.002123664644369249,0.07756967094518046,0.028062603129745,0.013556576373261775,0.0062174353731103875,0.02010087090492268,0.0,0.14854338116822358,0.0019634643537111444,0.02271874945031253,0.02155328759973014,0.09284089864734454,0.024346929463232123,0.015554709335516205,0.01603467808073697,0.0010204151389104636,0.04043879817428957,0.007645639529984325,0.05059811552894994,0.056003929646598075,0.06547531667847045,0.05801615919448316,0.04578361779611578,0.021981770724546542,0.05163356988840907,0.09883711439810386,0.003616559418759064,0.14096891290223096,0.04611725530408635,0.0008986679112490357,0.007588798848793704,0.17839604244499577,0.010379262396142609,0.029149879335244232,0.07560815644820697,0.024391624657619657,0.01765717486491354,0.0050007095866423995,0.010357905174359186,0.01680906251294561,0.009348228854619575,0.015527389076246205,0.0337803548735092,0.08981797465681735,0.0035962576337590663,0.010921101909896768,0.1681662359141568,0.0054788737274400106,0.01543686008081647,0.0,0.018920148188989672,0.03510971048164605,0.019852737603918865,0.0017400045777680425,0.002016183627289473,0.004568343762870364
37,0.02470636421303212,0.021937562680720862,0.02470636421303212,0.030753650668768746,0.02438096917221907,0.06751204159276332,0.022269515202939016,0.02107241904644713,0.013617605052171425,0.01375637728592062,0.01845884828265067,0.020026495315603344,0.004780796598184022,0.022258032733077502,0.03868427358084831,0.02172690269821826,0.01842914105611513,0.029547496077104184,0.002507686808974109,0.009708292861111686,0.034032668429092784,0.018718497101923432,0.000678169979668929,0.020442164380910375,0.020597632845923315,0.06346639673193737,0.005863663664967997,0.015259128100325836,0.003605861828232805,0.002916870638095744,0.021083936395181448,0.18899523832354106,0.031194305948536876,0.018879586037745245,0.004516037477673601,0.016600155912065345,0.0048430520315748665,1.0000000000000007,0.024102647863777877,0.06502444805545221,0.05720389928917616,0.005871959053113607,0.04207399112769888,0.014208330390521143,0.033718116059093715,0.013022082028604642,0.03501843207658294,0.034238141141534,0.03902476169876518,0.1883704246077703,0.043020906082085114,0.04514853104853898,0.010016607715215517,0.005717563528431318,0.014070964600113202,0.004675298889501591,0.04633796845806731,0.0881823371446967,0.010832591056733126,0.0006487192617966309,0.09395428043382743,0.03331337626843105,0.032604361821581065,0.0419815444920971,0.01929784169409704,0.0281471204653922,0.0466349667857566,0.02461174657259918,0.024778106985834315,0.0034274705017871628,0.020919427395046358,0.009092989986350894,0.03209078553871416,0.023592348025939177,0.006918878714546412,0.04315350853519579,0.014852184594536522,0.017460172237901143,0.009379459456337967,0.022746437698172063,0.01949522834556099,0.007363220135917462,0.008487004091662757,0.012056218619051977,0.025253325626557944,0.012959562087439744,0.007605724670472156,0.012921331405839594,0.015543809262159269,0.01702440824092272,0.020987577808672643,0.034210472806647366,0.011788747764438312,0.014678040691417501,0.0076165750180027594,0.0645768087499768,0.039280226287359346,0.00445538165225687,0.007360417461346493,0.014913403869178965
38,0.015150066953099488,0.026002651236595162,0.015150066953099488,0.00793497422414524,0.03423852800980027,0.016947977135304482,0.015204695787613015,0.010488593842574421,0.06173128584151395,0.002076533423795343,0.02098823978461918,0.007680308555810764,0.017747112945500458,0.07126945039426166,0.03514943205550584,0.012627783484792007,0.015560515306376779,0.007985972005282402,0.004172483527498668,0.0829512352657075,0.04357801582134753,0.004664009715943085,0.05300889445787812,0.007935310864360157,0.09688317987544934,0.0249710136104411,0.03148379040870813,0.027870523541967215,0.041884028760994826,0.00506620348882345,0.04463950959851697,0.028361470349346857,0.10881464849669205,0.019792296950004354,0.004918490420924663,0.027707959008015672,0.02066538411551912,0.024102647863777877,0.9999999999999998,0.007629545262066967,0.027547048412218108,0.02396612746212764,0.040865699706028595,0.02577511963165806,0.06998879482546208,0.011856292991496818,0.037875665972146866,0.074669698260539,0.030170965714729936,0.0564536024483589,0.01684045470867127,0.010361024878770109,0.0034950606135530243,0.04396017766542271,0.006098699262708896,0.0014665059551308552,0.03032987257123878,0.05836158352302892,0.015433030177057888,0.10071646000587262,0.13471063529105912,0.2671625058023618,0.0057955884430760645,0.04106623596272141,0.053556546946116106,0.011350337483758141,0.014536258480536557,0.007745380870918242,0.03431504059883715,0.005591574724565066,0.010946152964471729,0.04646330679790693,0.0793511887796154,0.005045524483708534,0.0733976915629209,0.026017927242117083,0.016532772655081313,0.047610173244081434,0.009887841118810508,0.021738315784678313,0.008329171971285293,0.11485868681090511,0.028492541934800268,0.007186015841513548,0.02806066529765396,0.22327818312831255,0.023089715754887354,0.009342300165025292,0.02391628401083184,0.01918563760265274,0.017356782761541928,0.08628887614018634,0.015223008947673686,0.061683395508318674,0.038426178139109195,0.01256873556174199,0.005801731513089502,0.01748935072291033,0.014650014033815991,0.051345723936914556
39,0.006287844643799801,0.004875840582607375,0.006287844643799801,0.025211516146718082,0.02855684111154528,0.009738115275053291,0.10163692103880327,0.0,0.04933600624080484,0.002309578220190266,0.04316585295030064,0.002232896286790339,0.0027809248169203718,0.05319475384852391,0.02408672521207029,0.0007581033038056464,0.029496905747048455,0.12533656998940482,0.46790011627343675,0.007476815006522282,0.08242686492279713,0.017257572578827405,0.009251802654549196,0.022543094717061063,0.02661396467375336,0.014453945017926883,0.01176329961792094,0.036285021828210466,0.020448072642121007,0.4686134434760606,0.008432834605254548,0.02889264833222953,0.0225172611824308,0.00506148335048669,0.03931068227057669,0.34095938107471363,0.04350056274411334,0.06502444805545221,0.007629545262066967,1.0000000000000002,0.004503993922357856,0.025062405518194122,0.025021870093822094,0.012300792158550601,0.007055204479128914,0.05548737902640791,0.03136661337658159,0.11092124095837963,0.01874160609838914,0.21482245554981497,0.005774420270076206,0.0029555893501448565,0.012165060919722435,0.05033714701559942,0.011520273511628099,0.18726494843254277,0.009550730049582448,0.16116136237673898,0.05449762257372541,0.04812188139694828,0.12719923734834904,0.005315114133427379,0.020216126482305696,0.11442794414358921,0.2356943943717178,0.014296317452595589,0.013018505454217956,0.004891094872621068,0.013448807863401328,0.029539032221714712,0.010956515034834339,0.03986139161218625,0.024881595513261842,0.002391963528869706,0.03405073639552048,0.054657093503194934,0.008726311463415397,0.004336325863290288,0.024282708522972263,0.010203853269570502,0.0049685994568504374,0.0012552182984217886,0.01292420626639828,0.07864875592585759,0.004893838845851056,0.009952914497390955,0.013124485370662766,0.10906931079609969,0.0020530864293950807,0.02163318281307073,0.021932343444794104,0.01862780638726045,0.043535471324256274,0.031869707271027066,0.05435071359036703,0.06479728335165073,0.003199039230201912,0.03004836980062927,0.015443181595487764,0.002048812399223582
40,0.009850872941178292,0.010966493244873612,0.009850872941178292,0.02228821790537652,0.004228774524249967,0.01053160086166995,0.012878960531361871,0.012034558013381928,0.022559554993886066,0.008197255904149648,0.018643299001095317,0.015924875028750004,0.004583902137838143,0.025624707917886333,0.019036560808138942,0.010382694166868458,0.01147374609859593,0.012274672329061062,0.0034863337795345796,0.003102937149904595,0.016131201509929746,0.0076362664119507765,0.0007455242089200666,0.0074183123459364946,0.0070948162895786765,0.02777113634055593,0.005127335146935913,0.017993356500024715,0.0014560896024133933,0.003142962466992442,0.028234036890394155,0.02671093289892918,0.011077510798976552,0.01072146441327571,0.017073417830093484,0.0063746897199772464,0.0,0.05720389928917616,0.027547048412218108,0.004503993922357856,0.9999999999999999,0.0030466041450057085,0.018673799558083452,0.0072821401183161775,0.026018545020567194,0.009831477813970585,0.007520539427296944,0.01538221932107023,0.013118504104038076,0.03206044166245018,0.9589240270066124,0.010032037864961287,0.023020212627028927,0.002100803336944238,0.014674807107630345,0.0017100461409963771,0.03401826443871104,0.02105875093830804,0.011069812283674842,0.0013793262057329697,0.03203240409401113,0.02350315751019759,0.008293597052658037,0.013266469289682085,0.0036838732116009133,0.007403538943536686,0.04086698595031114,0.009380687855643896,0.008629542205477462,0.012207499122839704,0.01067222521238516,0.00985257544841398,0.007408458149457818,0.0027127943309143278,0.006486990627292861,0.012284726491670655,0.004845261536665447,0.0087041539612162,0.036413178256742715,0.009125585036246003,0.0010086896817903537,0.003726392942316178,0.005294970905856654,0.0028685097565855876,0.011555540479878569,0.006139585860440767,0.009634309236699811,0.013312551923697328,0.002899082087865886,0.03638052364622479,0.008167789224354667,0.007517015844583486,0.010934257518409698,0.015340467322484532,0.005109055106597206,0.01441527341805897,0.014757831971088715,0.007270072277314371,0.01396399387011394,0.0041601483101277896
